handle_id,barcode,article_name,brand,general_tags,category,component_tags,images,product_url
pixie-cut-hair-wig,'42470092,Pixie Cut Hair Wig,Nish Hair,"Hair Wig, Pixie Cut, Synthetic Hair, Left Side Parting, Fashion",Beauty & Personal Care,"Sub Category: Styling Products, Color: Black, Style: Pixie, Material: Synthetic",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/shortwig.jpg?v=1763717179,https://shop.broadwaylive.in/products/pixie-cut-hair-wig
mini-scalp-topper-2-3-silk-base-hair-topper-nish-hair,'42470116,Mini Scalp Topper â 2Ã3 Silk Base Hair Topper,Nish Hair,"Hair Topper, Silk Base, Natural Look, Hair Replacement, Hair Accessories",Beauty & Personal Care,"Sub Category: Styling Products, Color: Black, Texture: Silk, Size: 2x3",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/IMG_6257.webp?v=1763717323,https://shop.broadwaylive.in/products/mini-scalp-topper-2-3-silk-base-hair-topper-nish-hair
candy-floss-pink-strandout-nish-hair,'42470550,Barbie Pink – #Strandout | Nish Hair,Nish Hair,"Hair Extensions, Colorful, Fashion, Styling, Trendy",Beauty & Personal Care,"Sub Category: Styling Products, Color: Pink, Length: 12 Inch, Style: Strandout",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Screen-Shot-2019-06-05-at-10.36.38-PM_75080538-8d72-4683-bb50-fdc3ed953387.webp?v=1763717151,https://shop.broadwaylive.in/products/candy-floss-pink-strandout-nish-hair
candy-floss-pink-strandout-nish-hair,'42470551,Barbie Pink – #Strandout | Nish Hair,Nish Hair,"Hair Extensions, Colorful, Fashion, Styling, Trendy",Beauty & Personal Care,"Sub Category: Styling Products, Color: Pink, Length: 12 Inch, Style: Strandout",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Screen-Shot-2019-06-06-at-1.51.27-AM_3b349190-d0d8-4ab9-936d-39d3f8fe7e98.webp?v=1763717151,https://shop.broadwaylive.in/products/candy-floss-pink-strandout-nish-hair
handmade-evil-eye-boho-sling-bag-evil-eye-jewel-x-nish-hair,42491170,Handmade Evil Eye Boho Sling Bag | Evil Eye Jewel X Nish Hair,Nish Hair,"Boho, Sling Bag, Beach Accessory, Handmade, Medium Size",Bags & Luggage,"Sub Category: Sling Bags, Style: Boho, Size: Medium, Features: Everyday",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/WhatsApp-Image-2020-10-31-at-2.11.11-PM.webp?v=1763717262,https://shop.broadwaylive.in/products/handmade-evil-eye-boho-sling-bag-evil-eye-jewel-x-nish-hair
mini-scalp-topper-2-3-silk-base-hair-topper-nish-hair,'42622246,Mini Scalp Topper â 2Ã3 Silk Base Hair Topper,Nish Hair,"Hair Topper, Silk Base, Natural Look, Hair Replacement, Hair Accessories",Beauty & Personal Care,"Sub Category: Styling Products, Color: Black, Texture: Silk, Size: 2x3",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/MiniScalpTopperLB2_1.jpg?v=1763717323,https://shop.broadwaylive.in/products/mini-scalp-topper-2-3-silk-base-hair-topper-nish-hair
benares-tissue-pant-set,4398506,BENARES TISSUE PANT SET,Dash and Dot,"Pant Set, Iridescent, Wide-leg, Cropped Sleeves, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Structured, Color: Beige, Pattern: Solid, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_09708d8b-38b9-4dca-9b2f-d5c9c8f32cec.jpg?v=1764576298,https://shop.broadwaylive.in/products/benares-tissue-pant-set
benares-silk-brocade-jacket-tissue-bralette-and-crushed-skirt,4423338,"BENARES SILK BROCADE JACKET, TISSUE BRALETTE AND CRUSHED SKIRT",Dash and Dot,"Jacket, Bralette, Skirt, Silk, Floral",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Gold, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_136_1_63a82271-9de8-449f-9572-f00c9e3a3800.jpg?v=1764659425,https://shop.broadwaylive.in/products/benares-silk-brocade-jacket-tissue-bralette-and-crushed-skirt
benares-brocade-striped-longline-set,46046634,BENARES BROCADE STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Brocade, Striped, Kaftan, Floral Motifs",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_72_2197SECOND.jpg?v=1764660846,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-set
benares-brocade-striped-longline-set,46276010,BENARES BROCADE STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Brocade, Striped, Kaftan, Floral Motifs",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_78_3_2a55291a-6551-48cd-b15d-4aba17144969.jpg?v=1764660844,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-set
benares-brocade-striped-longline-set,46505386,BENARES BROCADE STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Brocade, Striped, Kaftan, Floral Motifs",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_4_98c6cab0-a307-418c-bd40-6a4376015d90.jpg?v=1764660844,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-set
benares-brocade-striped-longline-set,46734762,BENARES BROCADE STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Brocade, Striped, Kaftan, Floral Motifs",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_6_26c60b15-489f-4c7a-a9ca-2f78ffae9398.jpg?v=1764660844,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-set
chunky-half-hoop-earring-18k-gold-plated,46876706,Chunky Half Hoop Earring 18k Gold Plated,Nish Hair,"Earrings, Gold Plated, Statement Piece, Fashion, Daily Wear",Jewellery & Accessories,"Sub Category: Earrings, Metal Type: Gold, Aesthetic: Bold, Occasion: Daily Wear",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC090372.jpg?v=1763717216,https://shop.broadwaylive.in/products/chunky-half-hoop-earring-18k-gold-plated
benares-brocade-striped-longline-set,46964138,BENARES BROCADE STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Brocade, Striped, Kaftan, Floral Motifs",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_95_7_e6872cba-4d4b-4029-9bc2-72f16d8bd6c6.jpg?v=1764660844,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-set
benares-brocade-striped-longline-set,47193514,BENARES BROCADE STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Brocade, Striped, Kaftan, Floral Motifs",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_102_10_411ff42a-b589-426d-93d9-bc4b880226c9.jpg?v=1764660844,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-set
benares-silk-brocade-longline-jacket,4.74E+13,BENARES SILK BROCADE LONGLINE JACKET,Dash and Dot,"Longline Jacket, Brocade, Floral, Traditional, Outerwear",Clothing & Fashion,"Sub Category: Outerwear, Fit: Relaxed, Color: Beige, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_137_1_4c906d44-19c8-4611-9683-a79d7f1ba667.jpg?v=1764659281,https://shop.broadwaylive.in/products/benares-silk-brocade-longline-jacket
benares-brocade-jacket,4.74E+13,BENARES BROCADE JACKET,Dash and Dot,"Jacket, Brocade, Fuchsia, Floral Motifs, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_100_4_8af382bf-813d-498c-8fd1-8b9034a7c12b.jpg?v=1764661676,https://shop.broadwaylive.in/products/benares-brocade-jacket
benares-brocade-jacket,4.74E+13,BENARES BROCADE JACKET,Dash and Dot,"Jacket, Brocade, Fuchsia, Floral Motifs, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_106_3_498757f5-3cbd-45c9-827a-4206465d5380.jpg?v=1764661676,https://shop.broadwaylive.in/products/benares-brocade-jacket
benares-brocade-jacket,4.74E+13,BENARES BROCADE JACKET,Dash and Dot,"Jacket, Brocade, Fuchsia, Floral Motifs, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_110_2_df3cfc2a-dbce-4605-98dd-d682a7dc89e4.jpg?v=1764661676,https://shop.broadwaylive.in/products/benares-brocade-jacket
benares-brocade-jacket,4.74E+13,BENARES BROCADE JACKET,Dash and Dot,"Jacket, Brocade, Fuchsia, Floral Motifs, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_112_2_df3cfc2a-dbce-4605-98dd-d682a7dc89e4.jpg?v=1764661676,https://shop.broadwaylive.in/products/benares-brocade-jacket
benares-brocade-jacket,4.74E+13,BENARES BROCADE JACKET,Dash and Dot,"Jacket, Brocade, Fuchsia, Floral Motifs, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_118_1_0884c7c8-0647-47cf-9931-7e10978d5574.jpg?v=1764661676,https://shop.broadwaylive.in/products/benares-brocade-jacket
benares-brocade-jacket,4.74E+13,BENARES BROCADE JACKET,Dash and Dot,"Jacket, Brocade, Fuchsia, Floral Motifs, Full Sleeves",Clothing & Fashion,"Sub Category: Outerwear, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Traditional",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_151_6_fc9f592e-1e05-407d-a8a5-20419526d3a9.jpg?v=1764661676,https://shop.broadwaylive.in/products/benares-brocade-jacket
linen-embroidered-pant,4.74E+13,LINEN EMBROIDERED PANT,Dash and Dot,"Linen, Embroidered, Straight Cut, Casual, Earthy",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Beige, Pattern: Embroidered, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_f115bd9a-2a0f-4836-b058-1f003872a5c0.jpg?v=1764590872,https://shop.broadwaylive.in/products/linen-embroidered-pant
striped-benares-tissue-skirt,4.74E+13,STRIPED BENARES TISSUE SKIRT,Dash and Dot,"Skirt, Wrap Style, Layered, Asymmetric, Unique",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Multi, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_989a2984-ac0a-4d23-a12f-872b61e462dd.jpg?v=1764581286,https://shop.broadwaylive.in/products/striped-benares-tissue-skirt
striped-benares-tissue-skirt,4.74E+13,STRIPED BENARES TISSUE SKIRT,Dash and Dot,"Skirt, Wrap Style, Layered, Asymmetric, Unique",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Multi, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_6c94ac48-7460-436a-b802-6422d1719c58.jpg?v=1764581286,https://shop.broadwaylive.in/products/striped-benares-tissue-skirt
striped-benares-tissue-skirt,4.74E+13,STRIPED BENARES TISSUE SKIRT,Dash and Dot,"Skirt, Wrap Style, Layered, Asymmetric, Unique",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Multi, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_2fb6b3de-147c-4e59-8dac-6450079b59e5.jpg?v=1764581286,https://shop.broadwaylive.in/products/striped-benares-tissue-skirt
striped-benares-tissue-skirt,4.74E+13,STRIPED BENARES TISSUE SKIRT,Dash and Dot,"Skirt, Wrap Style, Layered, Asymmetric, Unique",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Multi, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_cc797aef-0579-4e52-a5fa-5b1f34f30edc.jpg?v=1764581286,https://shop.broadwaylive.in/products/striped-benares-tissue-skirt
striped-benares-tissue-skirt,4.74E+13,STRIPED BENARES TISSUE SKIRT,Dash and Dot,"Skirt, Wrap Style, Layered, Asymmetric, Unique",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Multi, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_761c0a08-5dd7-44f7-8567-064163b7cf1c.jpg?v=1764581286,https://shop.broadwaylive.in/products/striped-benares-tissue-skirt
floral-print-peplum-set,4.74E+13,FLORAL PRINT PEPLUM SET,Dash and Dot,"Floral, Peplum, High-Waist, Wide-Leg, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_24a0c341-a52f-4781-abf4-b7b5e3ad94e4.jpg?v=1764652505,https://shop.broadwaylive.in/products/floral-print-peplum-set
floral-print-peplum-set,4.74E+13,FLORAL PRINT PEPLUM SET,Dash and Dot,"Floral, Peplum, High-Waist, Wide-Leg, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_30960efd-ece9-4a2c-9643-cdfc2e74b7b7.jpg?v=1764652505,https://shop.broadwaylive.in/products/floral-print-peplum-set
floral-print-peplum-set,4.74E+13,FLORAL PRINT PEPLUM SET,Dash and Dot,"Floral, Peplum, High-Waist, Wide-Leg, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_77a977d0-8c07-4cbf-8285-24b4cac46ed7.jpg?v=1764652505,https://shop.broadwaylive.in/products/floral-print-peplum-set
floral-print-peplum-set,4.74E+13,FLORAL PRINT PEPLUM SET,Dash and Dot,"Floral, Peplum, High-Waist, Wide-Leg, Elegant",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Formal, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_6413c44f-c5cc-4770-83f3-a26617dd35ab.jpg?v=1764652505,https://shop.broadwaylive.in/products/floral-print-peplum-set
dori-embroidered-printed-set,4.74E+13,DORI EMBROIDERED PRINTED SET,Dash and Dot,"Embroidered, Printed, Set, Floral, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_b2bae85f-9e48-4a46-82b3-2092ffc87b5d.jpg?v=1764654520,https://shop.broadwaylive.in/products/dori-embroidered-printed-set
dori-embroidered-printed-set,4.74E+13,DORI EMBROIDERED PRINTED SET,Dash and Dot,"Embroidered, Printed, Set, Floral, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_3cc270cf-5bed-44ee-be60-ded24a5254d0.jpg?v=1764654519,https://shop.broadwaylive.in/products/dori-embroidered-printed-set
dori-embroidered-printed-set,4.74E+13,DORI EMBROIDERED PRINTED SET,Dash and Dot,"Embroidered, Printed, Set, Floral, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/7_584802e5-9075-496e-beae-856672f8b392.jpg?v=1764654519,https://shop.broadwaylive.in/products/dori-embroidered-printed-set
linen-embroidered-pant-set-with-shawl,4.74E+13,LINEN EMBROIDERED PANT SET WITH SHAWL,Dash and Dot,"Linen, Embroidered, Pant Set, Shawl, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_491191cb-9047-4e77-96da-896b704f1c68.jpg?v=1764590432,https://shop.broadwaylive.in/products/linen-embroidered-pant-set-with-shawl
linen-embroidered-pant-set-with-shawl,4.74E+13,LINEN EMBROIDERED PANT SET WITH SHAWL,Dash and Dot,"Linen, Embroidered, Pant Set, Shawl, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Beige, Pattern: Floral, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_63ba3823-439b-4ec9-bbc3-b212bb584aee.jpg?v=1764590432,https://shop.broadwaylive.in/products/linen-embroidered-pant-set-with-shawl
benares-brocade-striped-longline-set,47422890,BENARES BROCADE STRIPED LONGLINE SET,Dash and Dot,"Longline Set, Brocade, Striped, Kaftan, Floral Motifs",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_133_cover2_a1e5e607-5740-46c6-9265-54aeac19827f.jpg?v=1764660844,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-set
benares-tissue-striped-pant-set,4890026,BENARES TISSUE STRIPED PANT SET,Dash and Dot,"Pant Set, Striped, Tissue Fabric, Casual, Trendy",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Multicolor, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_1_29aa891a-9c79-4083-990b-42db1ae08d96.jpg?v=1764656849,https://shop.broadwaylive.in/products/benares-tissue-striped-pant-set
musky-oud-50ml-by-proust-fragrances,5.00E+12,Musky Oud 50mL by Proust Fragrances,Proust Fragrances,"Perfume, Fragrance, EDP, Musky, Oud",Beauty & Personal Care,"Sub Category: Perfume, Texture: Liquid, Size: 50mL, Ingredient Focus: Oud",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/A7400516.jpg?v=1763626128,https://shop.broadwaylive.in/products/musky-oud-50ml-by-proust-fragrances
vanilla-velvet-50ml-by-proust-fragrances,5.00E+12,Vanilla Velvet 50mL by Proust Fragrances,Proust Fragrances,"Perfume, Fragrance, EDP, Vanilla, Luxury",Beauty & Personal Care,"Sub Category: Perfume, Texture: Liquid, Ingredient Focus: Vanilla, Benefits: Long-lasting, Concern: Fragrance",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/A7400510.jpg?v=1763626218,https://shop.broadwaylive.in/products/vanilla-velvet-50ml-by-proust-fragrances
amalfi-coast-50ml-by-proust-fragrances,5.00E+12,Amalfi Coast 50mL by Proust Fragrances,Proust Fragrances,"Perfume, Eau de Parfum, Fragrance, Scent, Luxury",Beauty & Personal Care,"Sub Category: Perfume, Texture: Liquid, Size: 50mL, Aroma: Fruity, Gender: Unisex",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/A7400514_bed1ff51-841c-4e02-9d07-75de174e0f9d.jpg?v=1763622503,https://shop.broadwaylive.in/products/amalfi-coast-50ml-by-proust-fragrances
hennessey-smoke-50ml-by-proust-fragrances,5.00E+12,Hennessey Smoke 50mL by Proust Fragrances,Proust Fragrances,"Perfume, Fragrance, EDP, Unisex, Luxury",Beauty & Personal Care,"Sub Category: Perfume, Texture: Liquid, Color: Yellow, Size: 50mL",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/A7400512_ed250c06-70cc-4799-8363-7e7492b7468f.jpg?v=1763626059,https://shop.broadwaylive.in/products/hennessey-smoke-50ml-by-proust-fragrances
white-oud-in-rose-garden-50ml-by-proust-fragrances,5.00E+12,White Oud in Rose Garden 50mL by Proust Fragrances,Proust Fragrances,"Perfume, Eau de Parfum, Fragrance, Floral, Luxury",Beauty & Personal Care,"Sub Category: Perfume, Texture: Liquid, Color: Pink, Size: 50mL",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/A7400911.jpg?v=1763626535,https://shop.broadwaylive.in/products/white-oud-in-rose-garden-50ml-by-proust-fragrances
harvest-under-winter-sun-50ml-by-proust-fragrances,5.00E+12,Harvest Under Winter Sun 50mL by Proust Fragrances,Proust Fragrances,"Perfume, Eau de Parfum, Fragrance, Winter, Luxury",Beauty & Personal Care,"Sub Category: Perfume, Texture: Liquid, Fragrance Family: Aromatic, Volume: 50mL",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/A7400895.jpg?v=1763626399,https://shop.broadwaylive.in/products/harvest-under-winter-sun-50ml-by-proust-fragrances
gris-dust-50ml-by-proust-fragrances,5.00E+12,Gris Dust 50mL by Proust Fragrances,Proust Fragrances,"Perfume, Eau de Parfum, Fragrance",Beauty & Personal Care,"Sub Category: Perfume, Texture: Liquid, Color: Transparent, Size: 50mL",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/A7400890.jpg?v=1763626307,https://shop.broadwaylive.in/products/gris-dust-50ml-by-proust-fragrances
